GroundSpeed (kts),Altitude (feet),Heading (deg),Latitude (deg),Longitude (deg)
105,935,29,-27.39790671,153.1737558
105,935,29,-27.39773653,153.173861
105,935,29,-27.39756633,153.1739661
105,935,29,-27.39739615,153.1740711
105,932,28,-27.39720986,153.1741859
105,932,28,-27.39704801,153.1742854
104,932,28,-27.39687155,153.1743938
104,932,28,-27.39670152,153.174498
104,932,28,-27.39652354,153.1746069
104,935,28,-27.39635394,153.1747105
104,935,28,-27.39618382,153.1748142
104,935,28,-27.39600693,153.1749218
104,935,28,-27.39583931,153.1750236
104,935,28,-27.39566886,153.1751268
103,938,28,-27.39549878,153.1752297
103,938,28,-27.39532284,153.175336
103,938,28,-27.39515488,153.1754374
103,938,28,-27.39498623,153.1755392
103,938,28,-27.39479567,153.175654
103,942,28,-27.39463681,153.1757496
103,942,28,-27.39447544,153.1758466
103,941,28,-27.39428893,153.1759586
103,939,28,-27.39412238,153.1760585
103,939,28,-27.39396305,153.1761538
103,938,28,-27.39378613,153.1762596
103,936,28,-27.39361283,153.176363
103,937,28,-27.39344529,153.1764631
103,937,28,-27.39327554,153.1765645
102,937,28,-27.393107,153.1766651
102,938,28,-27.39294165,153.1767638
102,937,28,-27.39275776,153.1768736
102,936,28,-27.39259717,153.1769694
102,936,28,-27.39241577,153.1770775
102,936,28,-27.39224852,153.1771771
102,935,28,-27.39208848,153.1772723
102,937,28,-27.3919077,153.1773798
101,936,28,-27.39174113,153.1774788
101,936,28,-27.3915814,153.1775738
101,939,28,-27.39140829,153.1776768
101,938,28,-27.39123716,153.1777786
101,938,28,-27.39107092,153.1778776
101,942,28,-27.39090494,153.1779766
101,942,28,-27.39073805,153.1780764
101,942,28,-27.39057676,153.178173
101,942,28,-27.3904043,153.1782764
101,942,28,-27.39024203,153.1783739
100,942,28,-27.39006394,153.178481
101,942,28,-27.38990424,153.1785771
101,942,28,-27.38973322,153.1786801
101,938,28,-27.38956812,153.1787796
101,938,28,-27.38939934,153.1788814
101,938,28,-27.38923284,153.1789819
101,938,28,-27.38906809,153.1790813
101,935,28,-27.38890397,153.1791803
101,934,28,-27.38872976,153.1792854
101,931,28,-27.38856367,153.1793856
101,930,28,-27.38840144,153.1794834
101,926,28,-27.38823564,153.1795833
101,925,28,-27.38807118,153.1796823
101,925,28,-27.38789006,153.1797913
101,925,28,-27.3877238,153.1798912
101,928,28,-27.38756088,153.179989
100,928,28,-27.38738803,153.1800926
100,934,27,-27.3872228,153.1801914
100,942,27,-27.38705874,153.1802892
100,948,27,-27.38688903,153.18039
99,957,27,-27.38672581,153.1804866
99,962,27,-27.38656275,153.1805827
98,968,27,-27.38640299,153.1806764
98,971,27,-27.3862385,153.1807725
97,978,27,-27.38607164,153.1808695
97,981,27,-27.38591249,153.1809616
97,984,27,-27.38575122,153.1810545
97,984,27,-27.38560197,153.1811402
96,988,27,-27.38542688,153.1812401
96,988,26,-27.38526733,153.1813308
96,988,26,-27.38511438,153.1814173
96,988,26,-27.38494829,153.1815107
96,984,26,-27.3847727,153.1816088
97,984,26,-27.38462678,153.1816902
97,984,26,-27.38445847,153.1817842
97,981,26,-27.38427912,153.181885
97,981,26,-27.38413186,153.1819681
97,978,26,-27.38396994,153.1820598
97,978,26,-27.38379654,153.1821584
97,974,26,-27.38363615,153.1822499
98,971,26,-27.38347553,153.1823417
98,971,26,-27.38331276,153.1824347
98,968,26,-27.38313743,153.1825346
98,965,26,-27.38297924,153.1826246
98,965,26,-27.38281247,153.1827191
98,961,26,-27.38265849,153.1828062
99,961,26,-27.38248455,153.1829043
99,958,26,-27.382318,153.182998
99,958,26,-27.38215194,153.1830911
99,958,26,-27.38197438,153.1831905
99,958,26,-27.38182237,153.1832757
99,955,26,-27.3816556,153.1833694
99,955,26,-27.38149163,153.1834616
99,955,26,-27.38131839,153.183559
99,951,26,-27.38116187,153.1836471
99,951,26,-27.38098027,153.1837491
99,948,26,-27.38081973,153.1838392
99,948,26,-27.38066682,153.1839249
99,945,26,-27.38048781,153.1840249
99,945,26,-27.38032246,153.1841169
99,945,26,-27.3801556,153.184209
99,945,25,-27.37999166,153.1842979
99,945,25,-27.37980904,153.1843947
99,945,24,-27.37963672,153.1844838
99,945,24,-27.37948191,153.1845621
99,948,23,-27.37930859,153.1846476
98,948,23,-27.37914051,153.1847284
98,948,22,-27.37895809,153.1848139
98,948,22,-27.3787891,153.1848912
98,948,22,-27.37862692,153.1849641
98,947,21,-27.37845038,153.1850432
98,947,21,-27.37827766,153.1851212
98,945,21,-27.37811272,153.1851963
99,945,22,-27.37794681,153.1852724
99,945,22,-27.37776572,153.1853559
99,942,22,-27.37759557,153.1854344
99,942,22,-27.37742313,153.1855137
99,938,22,-27.37724006,153.1855976
99,938,22,-27.37708692,153.1856679
99,935,22,-27.37691705,153.1857467
99,935,22,-27.37673359,153.1858331
98,938,22,-27.37656528,153.1859136
98,942,22,-27.37639657,153.1859954
97,945,22,-27.37623078,153.1860767
97,951,23,-27.37606613,153.1861581
96,955,23,-27.37588527,153.1862481
96,961,23,-27.37572035,153.1863305
96,965,23,-27.37555737,153.1864123
96,965,23,-27.37539404,153.1864944
96,968,23,-27.37522299,153.1865805
96,968,23,-27.37506253,153.1866615
96,968,23,-27.37489185,153.1867476
97,968,23,-27.3747272,153.1868307
97,968,23,-27.37456567,153.1869121
97,968,23,-27.37440234,153.1869942
97,965,23,-27.37422761,153.1870817
98,965,23,-27.37407298,153.1871591
98,965,23,-27.37389148,153.1872502
98,965,23,-27.37372608,153.1873337
98,965,23,-27.37356736,153.187414
98,965,23,-27.3733964,153.1875008
98,965,23,-27.37322133,153.1875899
98,965,23,-27.3730628,153.1876707
98,964,24,-27.3728874,153.1877602
98,964,24,-27.37272439,153.1878433
98,965,23,-27.37255048,153.1879318
98,965,23,-27.37238237,153.1880172
98,968,23,-27.37221279,153.188103
98,969,23,-27.37205152,153.1881843
99,968,23,-27.37187005,153.1882756
99,967,23,-27.37170544,153.1883583
99,967,23,-27.37154397,153.1884393
99,940,23,-27.37135912,153.1885317
99,949,23,-27.37119569,153.1886132
99,950,23,-27.3710364,153.1886924
99,950,23,-27.37085463,153.1887825
99,972,23,-27.37068765,153.1888649
99,972,23,-27.37052933,153.1889429
99,971,23,-27.37034942,153.1890314
99,968,23,-27.37017123,153.1891191
100,968,23,-27.37001617,153.1891955
100,961,23,-27.36982819,153.189288
100,957,23,-27.36966561,153.1893679
100,960,23,-27.36948849,153.1894548
100,965,23,-27.36931673,153.189539
100,965,23,-27.36914647,153.1896222
100,969,23,-27.36896745,153.1897095
100,969,23,-27.36880087,153.1897907
100,963,23,-27.36862784,153.1898751
100,963,23,-27.36845944,153.1899573
100,959,23,-27.36827902,153.1900455
101,960,23,-27.36810795,153.1901292
101,966,23,-27.36793935,153.1902117
101,969,23,-27.36775241,153.190303
101,969,23,-27.36758811,153.1903828
101,975,22,-27.36740794,153.1904686
101,974,22,-27.36722858,153.1905511
101,974,21,-27.36706192,153.1906244
101,974,20,-27.36687751,153.1907009
101,974,19,-27.36669408,153.1907715
101,971,18,-27.36651471,153.1908351
102,971,16,-27.36633344,153.1908941
102,968,15,-27.36614149,153.1909506
102,968,13,-27.36596045,153.1909987
102,965,12,-27.36577368,153.191043
103,961,11,-27.36558641,153.1910822
103,958,9,-27.36539088,153.1911178
104,955,8,-27.36519212,153.1911483
104,951,6,-27.36500857,153.1911711
104,948,5,-27.36481907,153.1911888
104,945,3,-27.36461617,153.1912012
105,942,1,-27.36442148,153.1912069
105,938,0,-27.36422714,153.1912066
105,935,358,-27.36402489,153.1912001
106,932,357,-27.36381076,153.1911865
106,928,355,-27.36363347,153.1911701
106,925,354,-27.36343707,153.1911466
106,919,352,-27.36322618,153.1911151
107,915,351,-27.36303927,153.1910819
107,912,350,-27.36284421,153.1910419
107,909,348,-27.36263363,153.1909927
108,906,347,-27.36243944,153.1909418
108,902,345,-27.36223887,153.1908837
108,899,344,-27.36204609,153.1908225
108,896,343,-27.36185303,153.190756
108,892,342,-27.36166218,153.1906851
109,889,340,-27.36147093,153.1906089
109,886,339,-27.36127583,153.1905259
109,886,338,-27.36108873,153.190441
109,883,336,-27.3609014,153.1903507
109,883,335,-27.36071239,153.190254
109,879,334,-27.36052943,153.190155
109,879,333,-27.36034929,153.1900525
109,879,332,-27.36017861,153.1899507
109,879,331,-27.35999575,153.1898365
109,879,330,-27.35980002,153.1897083
108,879,329,-27.35965107,153.1896064
108,879,328,-27.35947027,153.1894777
108,879,327,-27.35929711,153.1893492
108,879,326,-27.35913402,153.1892234
108,879,325,-27.35896683,153.1890898
108,879,324,-27.35879378,153.1889464
108,879,323,-27.35863006,153.1888057
108,879,322,-27.3584713,153.1886643
108,876,321,-27.35832381,153.1885283
108,876,320,-27.35817038,153.1883816
108,876,319,-27.35800843,153.1882207
108,873,318,-27.35786022,153.1880674
108,869,316,-27.35771482,153.1879111
108,869,315,-27.35756736,153.187746
108,866,314,-27.35742772,153.1875825
108,866,312,-27.3572916,153.1874158
108,863,311,-27.35715771,153.1872442
108,863,310,-27.35702524,153.1870661
108,863,308,-27.35689928,153.1868883
108,860,307,-27.35678266,153.1867156
108,860,306,-27.35666007,153.1865249
108,860,304,-27.35655089,153.1863462
108,856,303,-27.35644119,153.1861572
108,856,302,-27.35632603,153.1859471
108,856,300,-27.35622584,153.1857533
108,853,299,-27.3561292,153.185555
108,853,297,-27.3560356,153.1853506
108,853,296,-27.35594283,153.1851338
108,850,294,-27.35586635,153.184942
108,850,293,-27.35578285,153.1847157
109,846,290,-27.35571161,153.1845046
109,843,288,-27.35564722,153.1842923
108,843,286,-27.35558969,153.1840756
108,843,284,-27.35553948,153.1838564
108,843,282,-27.35549331,153.1836185
108,840,280,-27.35545754,153.1833955
108,840,278,-27.35542888,153.1831726
108,840,276,-27.35540712,153.1829473
108,840,274,-27.35539222,153.1827172
107,840,272,-27.35538462,153.1824918
107,840,270,-27.3553834,153.1822652
107,840,269,-27.35538699,153.1820252
107,843,268,-27.35539268,153.1818051
107,843,268,-27.35539882,153.1815883
107,843,268,-27.35540454,153.1813559
107,843,268,-27.35540886,153.181134
107,840,268,-27.35541252,153.18091
107,840,268,-27.35541584,153.1806691
107,837,269,-27.3554184,153.1804444
108,833,269,-27.35542048,153.1802202
108,830,269,-27.35542214,153.179987
108,827,269,-27.3554233,153.1797607
109,820,269,-27.35542403,153.1795342
109,817,269,-27.35542442,153.1792987
110,810,269,-27.35542457,153.1790706
110,804,270,-27.35542464,153.1788405
111,801,270,-27.35542475,153.1785982
111,794,270,-27.35542489,153.1783706
111,787,269,-27.35542511,153.1781376
112,784,269,-27.35542542,153.1779046
112,778,269,-27.35542587,153.1776622
113,774,269,-27.35542643,153.1774339
113,771,269,-27.35542727,153.1771723
113,768,269,-27.35542815,153.1769577
114,764,269,-27.35542964,153.1767157
114,761,269,-27.35543188,153.1764637
114,758,269,-27.35543459,153.1762327
114,755,269,-27.35543813,153.1759922
115,751,268,-27.35544251,153.1757468
115,751,268,-27.35544807,153.1754882
115,748,268,-27.35545352,153.175271
115,748,268,-27.35546112,153.1750086
115,745,268,-27.35546895,153.1747722
115,745,267,-27.35547762,153.1745393
115,741,267,-27.35548847,153.1742797
115,741,267,-27.35549965,153.1740399
115,738,266,-27.35551248,153.1737913
115,738,266,-27.3555261,153.1735521
115,738,266,-27.35554116,153.1733122
114,735,265,-27.35555831,153.1730623
114,735,265,-27.35557493,153.1728354
113,735,265,-27.35559341,153.1725915
113,735,265,-27.35561166,153.1723566
113,735,265,-27.35563186,153.172103
112,732,264,-27.35565008,153.1718795
112,732,264,-27.35566948,153.1716471
111,732,264,-27.35568902,153.1714185
111,732,264,-27.35571026,153.1711758
111,728,264,-27.35572998,153.1709555
110,728,264,-27.35575302,153.170704
110,725,264,-27.35577509,153.1704685
109,725,264,-27.35579517,153.1702583
109,722,264,-27.35581786,153.1700253
108,719,264,-27.35583982,153.169804
107,719,264,-27.35586285,153.1695761
107,715,264,-27.35588732,153.1693383
106,712,263,-27.35590939,153.1691272
105,709,263,-27.35593457,153.1688902
105,705,263,-27.35595804,153.1686726
104,702,263,-27.35598236,153.1684502
104,699,263,-27.35600654,153.1682323
103,696,263,-27.35603075,153.1680172
103,692,263,-27.35605488,153.1678067
103,686,263,-27.35607921,153.1676
102,682,262,-27.3561082,153.1673622
102,679,262,-27.35613357,153.167161
101,676,262,-27.35615919,153.1669633
101,673,262,-27.35618947,153.1667361
100,669,261,-27.35621783,153.1665279
100,666,261,-27.35624628,153.1663221
99,663,261,-27.35627529,153.1661155
99,659,261,-27.35630601,153.1658998
98,656,261,-27.35633443,153.1657029
98,653,261,-27.35636411,153.1654996
97,650,261,-27.35639221,153.1653095
97,646,261,-27.35642452,153.1650935
96,643,260,-27.3564546,153.164895
96,640,260,-27.35648447,153.1647003
95,636,260,-27.35651748,153.1644876
95,633,260,-27.3565473,153.1642977
94,630,260,-27.35657683,153.1641117
94,627,260,-27.35660944,153.1639084
94,623,260,-27.35664171,153.1637092
93,623,260,-27.35667151,153.1635272
93,620,259,-27.356705,153.1633247
92,617,259,-27.35673909,153.1631209
92,614,259,-27.35676964,153.1629401
91,614,259,-27.35680288,153.1627457
91,610,259,-27.35683512,153.1625595
90,607,259,-27.35686778,153.1623737
90,604,259,-27.35690337,153.162175
89,604,258,-27.35693682,153.1619919
89,600,258,-27.35697011,153.1618127
88,597,258,-27.35700421,153.1616324
88,594,258,-27.35703906,153.1614513
87,594,258,-27.35707565,153.1612646
87,591,257,-27.35710954,153.1610947
87,587,257,-27.35714717,153.160909
86,584,257,-27.35718461,153.1607276
86,581,257,-27.35722429,153.1605388
86,577,256,-27.3572589,153.1603769
85,574,256,-27.35729605,153.1602059
85,571,256,-27.357337,153.1600207
85,568,256,-27.35737485,153.1598522
85,564,255,-27.35741185,153.15969
84,561,255,-27.35745666,153.1594967
84,558,255,-27.35749455,153.1593358
84,554,255,-27.35753328,153.1591738
84,551,254,-27.35757618,153.158997
83,545,254,-27.35761928,153.1588223
83,541,254,-27.35766104,153.1586555
83,538,254,-27.35770296,153.1584906
83,535,254,-27.35774595,153.1583241
82,531,253,-27.35779259,153.1581462
82,528,253,-27.35783312,153.1579939
82,525,253,-27.35788112,153.1578163
82,522,253,-27.35792599,153.1576528
82,518,252,-27.35797139,153.1574897
82,515,252,-27.35801697,153.1573283
82,512,252,-27.35806374,153.1571649
82,509,252,-27.35811521,153.1569877
82,505,251,-27.35816205,153.1568289
82,499,251,-27.35821221,153.1566612
82,495,251,-27.35826214,153.1564966
82,492,250,-27.35831114,153.1563375
82,489,250,-27.35836386,153.156169
82,486,250,-27.35841676,153.1560026
81,482,249,-27.35846846,153.1558427
81,479,249,-27.35852102,153.1556827
81,479,249,-27.35857663,153.1555162
81,476,248,-27.35862948,153.1553604
81,476,248,-27.35868129,153.15521
81,472,248,-27.35874149,153.1550381
81,469,247,-27.35879482,153.1548883
81,469,247,-27.35885541,153.154721
81,466,247,-27.35891023,153.1545723
81,466,246,-27.35897129,153.1544094
81,463,246,-27.35902935,153.154257
81,463,246,-27.35908626,153.1541093
81,459,246,-27.35914848,153.1539483
81,459,246,-27.35920473,153.1538026
81,456,246,-27.35927558,153.1536191
81,453,246,-27.35933338,153.1534695
81,449,246,-27.35939242,153.1533171
81,449,246,-27.35945157,153.1531647
81,446,245,-27.35951377,153.153005
81,443,245,-27.35957229,153.1528554
81,440,245,-27.35963527,153.152695
81,436,245,-27.35970223,153.1525254
81,433,245,-27.35975792,153.1523851
82,430,245,-27.35982307,153.1522222
82,427,245,-27.3598848,153.1520695
82,423,245,-27.35994842,153.151914
82,420,244,-27.36001788,153.1517472
82,417,244,-27.36008057,153.1515995
82,417,243,-27.36015036,153.151439
82,413,243,-27.36022117,153.1512806
82,410,242,-27.36029091,153.151129
82,410,242,-27.36036251,153.1509774
82,407,241,-27.36043874,153.1508195
82,404,241,-27.36051098,153.1506717
82,400,240,-27.36058489,153.150521
82,400,240,-27.36066491,153.1503579
83,397,240,-27.36073553,153.1502142
83,393,240,-27.36080993,153.1500631
83,389,240,-27.36088494,153.1499112
83,384,240,-27.36095995,153.1497599
83,381,240,-27.36103841,153.1496023
83,379,240,-27.36111411,153.149451
83,375,239,-27.36119424,153.1492918
83,373,239,-27.36126955,153.1491432
84,369,239,-27.36134638,153.1489924
84,366,239,-27.36142429,153.1488406
84,362,239,-27.36150137,153.1486916
84,361,239,-27.36158225,153.1485364
85,357,238,-27.3616645,153.14838
85,357,238,-27.3617517,153.1482159
86,357,238,-27.36183004,153.1480699
86,353,237,-27.36191294,153.147917
87,354,237,-27.36199735,153.1477631
87,354,237,-27.36208908,153.1475978
87,355,237,-27.36217142,153.1474511
87,357,237,-27.36226083,153.1472937
87,357,236,-27.36235022,153.147138
87,355,236,-27.36243738,153.1469881
87,354,236,-27.36253032,153.14683
87,353,236,-27.36262323,153.1466738
87,352,236,-27.36271339,153.1465239
86,349,235,-27.36280436,153.1463739
86,345,235,-27.36289935,153.1462182
85,345,235,-27.36298822,153.1460732
85,341,235,-27.3630788,153.1459261
84,339,235,-27.36317276,153.1457743
84,340,235,-27.36326149,153.1456317
84,340,235,-27.363348,153.1454934
83,337,235,-27.36344017,153.1453467
83,335,234,-27.36352822,153.1452072
83,331,234,-27.36362207,153.1450594
83,328,234,-27.36371203,153.1449185
83,324,234,-27.36380186,153.1447786
83,321,234,-27.36389309,153.1446376
83,317,233,-27.36398663,153.1444942
83,314,233,-27.364079,153.1443543
83,311,233,-27.36417063,153.1442174
83,305,232,-27.36427829,153.1440587
84,305,232,-27.36436822,153.1439279
84,302,232,-27.36445995,153.1437961
84,299,231,-27.36456443,153.1436477
84,296,231,-27.36466159,153.1435111
84,292,231,-27.36475535,153.1433805
84,289,230,-27.36486126,153.1432344
84,285,230,-27.36496045,153.1430989
84,285,230,-27.36505832,153.1429664
84,281,230,-27.36516038,153.1428295
84,277,229,-27.36526378,153.142692
84,274,229,-27.36536445,153.1425591
84,274,229,-27.36546671,153.1424246
84,272,229,-27.36556209,153.1422994
84,269,229,-27.36567171,153.1421561
84,266,229,-27.36577848,153.1420171
84,263,229,-27.36587056,153.1418977
84,259,228,-27.36597637,153.1417612
84,256,228,-27.36608872,153.1416171
84,253,228,-27.36619088,153.1414867
84,253,228,-27.36629035,153.1413605
84,246,228,-27.36640263,153.1412188
84,246,228,-27.36650138,153.141095
84,243,228,-27.36660687,153.1409638
84,240,227,-27.36672078,153.1408234
84,236,227,-27.3668213,153.1407012
84,233,226,-27.36692378,153.1405789
84,233,225,-27.36704213,153.1404409
84,233,225,-27.36715492,153.1403127
83,233,224,-27.3672567,153.1401993
83,233,224,-27.36737554,153.1400692
83,233,223,-27.36747821,153.1399583
82,233,223,-27.36759828,153.1398296
82,233,223,-27.367709,153.1397113
82,233,223,-27.36781819,153.1395945
82,233,223,-27.36793802,153.1394658
81,230,223,-27.36804604,153.1393496
81,227,223,-27.36815495,153.1392325
81,223,223,-27.36826497,153.139115
81,217,223,-27.36837456,153.1389988
81,213,223,-27.36848471,153.1388834
81,207,222,-27.36860398,153.1387605
81,200,222,-27.36872561,153.1386375
81,197,221,-27.36883058,153.1385336
81,194,221,-27.36895461,153.1384135
81,190,220,-27.36906392,153.1383097
81,187,219,-27.36917494,153.1382062
81,187,219,-27.36929595,153.1380953
81,184,218,-27.36942483,153.1379795
81,181,218,-27.36954563,153.1378725
81,177,218,-27.3696568,153.1377754
81,174,217,-27.36978591,153.1376639
81,171,217,-27.36989804,153.1375679
81,167,217,-27.37002086,153.1374635
81,164,216,-27.37015017,153.1373541
81,161,216,-27.37026562,153.1372566
81,158,216,-27.37039637,153.1371463
81,154,216,-27.37051174,153.1370489
82,151,216,-27.37063324,153.1369466
82,148,216,-27.37076092,153.13684
82,144,216,-27.37088153,153.136741
82,141,215,-27.37100872,153.1366385
82,138,215,-27.37113576,153.1365381
82,135,214,-27.37126491,153.1364382
82,131,214,-27.37139118,153.1363426
82,128,213,-27.37152294,153.1362453
82,125,213,-27.37164759,153.1361556
82,122,212,-27.37178103,153.1360622
82,118,211,-27.37191812,153.1359685
82,115,211,-27.37204375,153.1358841
82,115,210,-27.37218501,153.1357899
82,112,210,-27.3723179,153.1357015
83,108,210,-27.37244785,153.135615
83,108,210,-27.37257982,153.1355274
83,105,210,-27.37271967,153.1354352
83,102,209,-27.3728445,153.1353542
83,99,209,-27.37298584,153.1352642
84,99,209,-27.37312194,153.1351794
84,95,208,-27.3732656,153.1350915
84,92,208,-27.37340147,153.1350095
85,89,208,-27.37353599,153.1349288
85,82,207,-27.37368608,153.1348391
85,82,207,-27.37381791,153.1347604
85,79,207,-27.3739587,153.1346764
85,76,207,-27.3741058,153.1345889
85,76,207,-27.37424822,153.1345044
85,72,207,-27.3743854,153.1344234
84,72,207,-27.37452443,153.1343415
84,72,207,-27.37466374,153.1342598
84,69,207,-27.37480928,153.1341747
84,66,207,-27.37494551,153.1340955
83,66,207,-27.3750878,153.1340131
83,62,207,-27.37522836,153.133932
83,59,207,-27.37536441,153.1338539
83,59,207,-27.37550712,153.1337724
83,56,206,-27.37564911,153.1336916
83,49,206,-27.37578577,153.1336143
83,46,206,-27.37592361,153.1335367
83,43,206,-27.37606801,153.1334558
83,36,206,-27.37620404,153.1333801
83,33,206,-27.3763362,153.133307
83,30,206,-27.37648738,153.1332239
82,26,205,-27.37662296,153.13315
82,26,205,-27.3767601,153.1330754
82,23,205,-27.37689728,153.1330006
81,20,205,-27.37704375,153.1329197
81,17,206,-27.37717254,153.1328475
80,17,206,-27.3773066,153.1327715
79,13,206,-27.37744529,153.1326925
79,13,206,-27.37757439,153.1326188
78,13,206,-27.37770384,153.1325449
77,13,206,-27.37783248,153.1324714
76,10,206,-27.37796942,153.1323931
75,10,206,-27.37809042,153.1323239
75,10,207,-27.37821958,153.1322501
74,7,207,-27.37833692,153.1321831
73,7,207,-27.37846838,153.1321079
72,3,207,-27.37858264,153.1320425
71,3,207,-27.37870156,153.1319744
70,3,207,-27.37882394,153.1319043
69,3,207,-27.37893711,153.1318394
68,7,207,-27.3790553,153.1317715
67,7,207,-27.37916769,153.1317068
66,3,207,-27.37927613,153.1316443
66,3,207,-27.37938979,153.1315788
65,3,207,-27.37950134,153.1315143
64,3,207,-27.37960726,153.131453
63,3,207,-27.37970742,153.1313951
62,3,207,-27.37982074,153.1313295
61,3,207,-27.37992136,153.1312713
61,3,207,-27.38002248,153.1312129
59,3,208,-27.38012616,153.1311528
57,3,209,-27.38022074,153.1310976
55,3,210,-27.38031741,153.1310405
54,3,211,-27.38040277,153.1309891
52,3,210,-27.38048869,153.1309361
50,3,208,-27.38057427,153.1308827
47,3,207,-27.38065317,153.1308338
45,3,207,-27.38072805,153.130788
42,3,207,-27.38080142,153.1307436
39,3,208,-27.38087443,153.1306999
37,3,208,-27.38093111,153.1306661
34,3,208,-27.38098965,153.1306314
32,3,208,-27.38104441,153.1305989
29,3,208,-27.38109726,153.1305675
27,3,208,-27.38114146,153.1305413
24,3,208,-27.38118594,153.130515
21,3,208,-27.38122335,153.1304928
18,3,208,-27.38125281,153.1304753
16,3,208,-27.38128311,153.1304574
13,3,208,-27.38130634,153.1304437
10,3,208,-27.38132352,153.1304335
7,3,208,-27.38133901,153.1304244
5,3,208,-27.38134873,153.1304187
2,3,208,-27.38135411,153.1304155
0,3,208,-27.38135484,153.1304151
0,0,208,-27.38135484,153.1304151
0,0,208,-27.38135484,153.1304151
0,0,208,-27.38135484,153.1304151
0,0,208,-27.38135484,153.1304151
0,0,208,-27.38135485,153.1304151
0,0,208,-27.38135485,153.1304151
0,0,208,-27.38135485,153.1304151
0,0,208,-27.38135485,153.1304151
0,0,208,-27.38135485,153.1304151
0,0,208,-27.38135485,153.1304151
0,0,208,-27.38135485,153.1304151
0,0,208,-27.38135485,153.1304151
0,0,208,-27.38135485,153.1304151
0,0,208,-27.38135485,153.1304151
0,0,208,-27.38135485,153.1304151
0,0,208,-27.38135485,153.1304151
0,0,208,-27.38135485,153.1304151
0,0,208,-27.38135485,153.1304151
0,0,208,-27.38135485,153.1304151
0,0,208,-27.38135485,153.1304151
0,0,208,-27.38135485,153.1304151
0,0,208,-27.38135485,153.1304151
0,0,208,-27.38135485,153.1304151
0,0,208,-27.38135485,153.1304151
0,0,208,-27.38135485,153.1304151
0,0,208,-27.38135485,153.1304151
0,0,208,-27.38135485,153.1304151
0,0,208,-27.38135485,153.1304151
0,0,208,-27.38135485,153.1304151
0,0,208,-27.38135485,153.1304151
0,0,208,-27.38135485,153.1304151
0,0,208,-27.38135485,153.1304151
0,0,208,-27.38135485,153.1304151
0,0,208,-27.38135485,153.1304151
0,0,208,-27.38135485,153.1304151
0,0,208,-27.38135485,153.1304151
0,0,208,-27.38135485,153.1304151
0,0,208,-27.38135485,153.1304151
