GroundSpeed (kts),Altitude (feet),Heading (deg),Latitude (deg),Longitude (deg)
23,3,203,-27.3816475,153.1302719
24,3,203,-27.38168752,153.1302531
25,3,203,-27.38172874,153.1302334
26,3,204,-27.38177327,153.1302119
27,3,205,-27.38181975,153.1301891
28,3,205,-27.38186635,153.1301657
29,3,205,-27.38191528,153.1301404
30,3,206,-27.38196209,153.1301159
31,3,206,-27.38201883,153.1300858
32,3,206,-27.38207235,153.1300572
33,3,206,-27.38212522,153.1300287
35,3,206,-27.38218423,153.1299968
36,3,206,-27.3822487,153.1299619
37,3,206,-27.38230354,153.1299322
37,3,206,-27.38236861,153.1298969
38,3,206,-27.38243742,153.1298595
39,3,206,-27.38249824,153.1298262
41,3,206,-27.38256651,153.1297887
42,3,205,-27.38263978,153.1297485
43,3,205,-27.38270867,153.1297111
44,3,204,-27.38278426,153.1296707
45,3,204,-27.38286271,153.1296294
46,3,204,-27.38294199,153.1295883
46,3,205,-27.38301742,153.1295493
47,3,205,-27.38309899,153.1295069
48,3,206,-27.38317912,153.1294649
49,3,206,-27.38326112,153.1294215
50,3,207,-27.38334612,153.129376
50,3,207,-27.38342853,153.1293314
51,3,207,-27.3835153,153.1292839
52,3,207,-27.38360157,153.1292363
53,3,207,-27.38369197,153.1291862
54,3,207,-27.38378061,153.1291368
55,3,207,-27.38387072,153.1290864
56,3,207,-27.38396144,153.1290353
56,3,207,-27.38405857,153.1289805
57,3,207,-27.38416061,153.1289229
58,3,207,-27.38424414,153.1288756
59,3,207,-27.38434454,153.1288187
60,3,207,-27.38444732,153.1287603
61,3,207,-27.38454574,153.1287045
62,3,207,-27.38464887,153.128646
62,3,206,-27.3847539,153.1285866
63,3,206,-27.38486714,153.1285227
64,3,206,-27.38496657,153.1284667
65,3,206,-27.38508178,153.1284021
66,3,206,-27.3851864,153.1283435
67,3,206,-27.38529699,153.1282817
68,3,206,-27.38541533,153.1282157
68,3,206,-27.38552521,153.1281545
69,3,206,-27.38564383,153.1280884
70,3,207,-27.38575962,153.1280239
71,3,207,-27.38587178,153.1279613
72,3,207,-27.38599403,153.1278928
73,3,207,-27.3861164,153.127824
73,3,207,-27.38623607,153.1277564
74,3,207,-27.38635844,153.127687
75,3,207,-27.38649213,153.1276109
76,3,208,-27.38661685,153.1275395
77,3,208,-27.38674394,153.1274665
77,3,208,-27.38687078,153.1273932
78,3,208,-27.38699807,153.1273193
79,3,208,-27.38713931,153.1272369
80,3,208,-27.38726996,153.1271603
81,3,208,-27.38740053,153.1270834
81,3,208,-27.38753347,153.1270047
82,3,208,-27.38766933,153.126924
83,3,208,-27.38781506,153.1268374
84,3,208,-27.38794688,153.1267591
85,3,208,-27.38809937,153.1266684
86,3,208,-27.38823822,153.1265858
87,3,208,-27.38838721,153.1264972
88,3,208,-27.38853261,153.1264109
89,3,208,-27.38866276,153.1263338
90,3,207,-27.38882425,153.1262382
91,3,207,-27.38897958,153.1261465
92,3,207,-27.38912377,153.1260615
93,3,207,-27.38928202,153.1259685
94,3,207,-27.38944204,153.1258746
95,3,207,-27.38959159,153.125787
96,3,207,-27.38975365,153.1256924
97,3,207,-27.38991197,153.1256001
97,3,207,-27.39007254,153.1255066
98,3,206,-27.39024236,153.1254081
99,7,206,-27.39040254,153.1253156
100,7,206,-27.39057414,153.125217
100,10,206,-27.39074539,153.1251192
101,13,206,-27.39090458,153.1250281
101,17,206,-27.39107959,153.1249275
102,17,206,-27.39125365,153.124827
103,20,206,-27.39142253,153.1247292
103,20,206,-27.3915932,153.1246303
104,23,206,-27.39177352,153.1245261
105,26,206,-27.39194304,153.1244289
105,26,206,-27.39211558,153.1243306
106,30,206,-27.392301,153.1242252
106,33,206,-27.39246789,153.1241307
107,33,206,-27.39263797,153.1240347
108,36,206,-27.39283998,153.123921
108,39,206,-27.39302454,153.1238174
109,43,206,-27.39319787,153.1237205
109,46,205,-27.39338023,153.1236187
110,53,205,-27.39356139,153.1235174
110,59,206,-27.39375043,153.1234116
110,66,206,-27.39393327,153.1233092
110,72,206,-27.39411698,153.1232063
111,79,206,-27.39431517,153.1230954
111,85,206,-27.39448632,153.1229996
111,92,206,-27.3946817,153.1228903
111,99,206,-27.39486128,153.12279
111,108,206,-27.39506164,153.1226783
112,115,206,-27.39524714,153.1225751
112,122,206,-27.39542527,153.1224761
112,131,206,-27.39562615,153.1223649
112,138,206,-27.39580501,153.1222661
112,144,205,-27.39600085,153.1221583
113,154,205,-27.39619004,153.1220544
113,161,205,-27.39638396,153.1219483
113,167,205,-27.39657232,153.1218455
113,177,205,-27.39676826,153.1217388
113,184,205,-27.39695733,153.1216362
113,190,205,-27.39714758,153.1215331
114,200,205,-27.39734722,153.121425
114,207,205,-27.39753442,153.1213237
114,217,205,-27.3977257,153.1212202
114,223,205,-27.39791607,153.1211172
114,233,205,-27.39811393,153.1210102
114,240,205,-27.39830505,153.120907
114,246,205,-27.39849727,153.1208033
115,256,205,-27.39868617,153.1207016
115,263,205,-27.39888275,153.1205959
115,272,205,-27.3990811,153.1204896
115,279,205,-27.39927384,153.1203864
115,286,205,-27.39946878,153.1202823
116,295,205,-27.39968657,153.1201663
116,302,205,-27.39986281,153.1200727
116,309,205,-27.40005466,153.119971
116,318,205,-27.400254,153.1198656
116,325,205,-27.40046051,153.1197569
116,331,204,-27.40065047,153.1196572
117,341,204,-27.40086273,153.1195461
117,348,204,-27.40105892,153.1194433
117,354,204,-27.40124724,153.1193447
117,364,204,-27.40145965,153.1192334
117,371,204,-27.40165788,153.1191295
117,381,204,-27.4018551,153.1190263
118,387,204,-27.40205441,153.118922
118,394,204,-27.40225855,153.1188152
118,404,204,-27.40245641,153.1187119
118,414,204,-27.40265617,153.1186077
118,420,204,-27.40284402,153.1185098
118,430,204,-27.40305839,153.1183981
118,440,204,-27.40325358,153.1182966
117,450,204,-27.40344601,153.1181966
117,459,204,-27.40365117,153.1180903
117,469,204,-27.40386831,153.1179779
117,479,204,-27.40404778,153.1178853
117,489,204,-27.40425582,153.1177781
117,499,204,-27.40445982,153.1176734
117,509,204,-27.40465487,153.1175736
117,519,204,-27.40485726,153.1174702
117,528,204,-27.40505219,153.117371
117,541,204,-27.40527471,153.117258
117,548,204,-27.40546445,153.1171619
117,558,204,-27.40565672,153.1170647
117,568,204,-27.4058611,153.1169617
117,578,204,-27.40606884,153.1168573
117,587,204,-27.4062582,153.1167622
116,597,204,-27.40646759,153.1166574
116,607,203,-27.40666933,153.1165565
116,617,203,-27.40687267,153.1164551
116,627,203,-27.40706963,153.116357
116,637,203,-27.40726814,153.1162582
116,643,203,-27.40746471,153.1161606
116,653,203,-27.40766745,153.11606
116,663,203,-27.40786101,153.1159642
115,669,203,-27.40806168,153.1158651
115,679,203,-27.40824731,153.1157736
115,686,203,-27.40845104,153.1156734
115,696,203,-27.40864981,153.1155759
115,706,203,-27.40884571,153.11548
115,712,203,-27.40904144,153.1153845
115,722,203,-27.40925353,153.1152811
115,728,203,-27.4094491,153.1151859
115,738,203,-27.40964312,153.1150916
115,745,203,-27.40983867,153.1149967
115,755,203,-27.41003629,153.1149009
115,761,203,-27.41023208,153.1148063
115,768,203,-27.41044474,153.1147037
115,774,203,-27.41062266,153.1146181
115,784,203,-27.41083701,153.1145152
115,791,203,-27.41104503,153.1144153
115,797,203,-27.41123578,153.1143238
115,804,203,-27.4114397,153.1142261
115,810,203,-27.41163642,153.114132
115,820,202,-27.41183414,153.1140375
115,827,202,-27.41204172,153.1139385
116,833,202,-27.41225531,153.1138369
116,840,202,-27.41244022,153.1137491
116,847,202,-27.41264265,153.1136532
116,853,202,-27.41283793,153.113561
116,860,202,-27.41304538,153.1134634
116,866,202,-27.41323561,153.1133742
116,875,202,-27.41345,153.1132741
116,883,202,-27.41364986,153.1131811
116,889,202,-27.41384068,153.1130927
116,906,202,-27.41405589,153.1129934
116,913,202,-27.41424721,153.1129054
116,920,202,-27.41444711,153.112814
116,920,202,-27.41465875,153.1127177
116,927,201,-27.4148645,153.1126246
117,929,201,-27.41506584,153.1125339
117,935,201,-27.41527702,153.1124394
117,942,201,-27.41547548,153.1123511
117,948,201,-27.41566925,153.1122654
117,955,201,-27.41589061,153.1121681
117,961,201,-27.41609047,153.1120807
118,965,201,-27.41629384,153.1119921
118,971,201,-27.41650974,153.1118982
118,974,201,-27.41671365,153.1118096
119,978,201,-27.41691609,153.1117218
119,981,201,-27.41713154,153.1116283
120,984,201,-27.41732969,153.1115425
120,987,201,-27.41754498,153.1114493
121,988,201,-27.41775356,153.1113592
121,991,201,-27.41797868,153.1112622
122,991,201,-27.41818538,153.1111733
122,997,200,-27.41839404,153.1110837
123,1000,200,-27.41861679,153.1109883
124,1001,200,-27.41883088,153.1108968
124,1001,200,-27.41904498,153.1108056
125,1001,200,-27.41926976,153.1107101
126,999,200,-27.41949738,153.1106137
126,999,200,-27.41971662,153.1105211
127,994,200,-27.41993485,153.1104293
128,994,200,-27.42015022,153.110339
129,991,200,-27.42039085,153.1102385
129,990,200,-27.4206059,153.1101497
130,989,200,-27.42083229,153.1100578
131,988,199,-27.42107928,153.1099603
131,988,199,-27.42130908,153.1098724
132,988,198,-27.42154162,153.1097869
132,988,197,-27.4217717,153.1097061
132,988,197,-27.42201883,153.1096238
132,988,196,-27.42225616,153.1095496
133,991,195,-27.42249394,153.1094799
133,991,194,-27.42274236,153.1094123
133,994,193,-27.42298315,153.109352
133,994,192,-27.42323808,153.1092943
133,997,191,-27.42346876,153.1092476
133,997,189,-27.42371515,153.109204
133,1001,188,-27.42397474,153.1091658
133,1001,186,-27.42421384,153.1091375
133,1004,185,-27.42447017,153.1091143
134,1004,183,-27.42472824,153.1090982
134,1007,182,-27.42497795,153.1090894
134,1009,181,-27.42523282,153.1090869
134,1013,180,-27.42548255,153.1090907
134,1013,179,-27.42573069,153.1091005
134,1014,177,-27.4259815,153.1091162
134,1014,176,-27.42623713,153.1091384
135,1014,175,-27.42648642,153.109166
135,1014,174,-27.42673136,153.109199
135,1014,172,-27.42697264,153.109237
135,1012,171,-27.42722945,153.1092836
136,1012,170,-27.42750062,153.1093396
136,1010,169,-27.42772427,153.1093911
136,1010,168,-27.42800073,153.1094613
136,1010,166,-27.42824831,153.1095303
136,1010,165,-27.42847615,153.109599
137,1010,164,-27.42872527,153.1096798
137,1007,163,-27.42896366,153.109763
137,1007,162,-27.42921603,153.1098576
137,1004,161,-27.42946452,153.1099571
138,1004,160,-27.429726,153.1100691
138,1004,159,-27.42994082,153.1101668
138,1001,157,-27.43018904,153.1102862
138,1001,156,-27.43041266,153.1103999
139,997,155,-27.43065893,153.1105317
139,994,154,-27.43088339,153.1106582
140,994,153,-27.43113108,153.1108048
140,991,152,-27.43135804,153.1109457
140,988,150,-27.43158493,153.111093
141,983,149,-27.43181447,153.1112489
141,982,148,-27.43203629,153.1114061
141,978,147,-27.43224574,153.1115607
142,974,146,-27.43247355,153.1117359
142,971,145,-27.43269187,153.1119112
142,971,144,-27.43290616,153.1120903
143,967,143,-27.43311714,153.1122737
143,964,142,-27.4333133,153.1124508
143,961,140,-27.43353374,153.1126582
144,958,139,-27.43373151,153.1128526
144,955,138,-27.43393321,153.1130593
144,956,137,-27.43412463,153.113264
145,953,135,-27.434333,153.1134971
145,951,134,-27.43450137,153.1136938
145,954,133,-27.43469286,153.1139275
145,953,132,-27.43488543,153.1141737
145,953,130,-27.43505027,153.1143943
145,954,129,-27.43522067,153.1146325
145,955,128,-27.43538253,153.1148697
145,953,127,-27.43554913,153.1151258
145,949,125,-27.43569716,153.1153641
145,953,124,-27.43586081,153.1156405
145,949,123,-27.43599743,153.1158831
145,948,121,-27.43613826,153.1161457
145,951,120,-27.43628214,153.1164287
145,951,119,-27.43640145,153.1166759
145,952,118,-27.43653487,153.1169675
145,957,116,-27.43665285,153.1172403
145,960,115,-27.43676449,153.1175132
145,963,114,-27.43687224,153.1177921
145,966,113,-27.43698191,153.1180945
145,973,111,-27.43707806,153.1183791
145,974,110,-27.43716812,153.1186663
145,977,108,-27.43725689,153.1189739
145,977,107,-27.43733022,153.1192516
145,979,106,-27.43740061,153.1195431
144,977,104,-27.43746975,153.1198599
144,980,103,-27.43752713,153.1201533
144,978,102,-27.4375766,153.1204365
144,980,100,-27.43762622,153.1207607
143,978,99,-27.43766635,153.1210668
143,981,98,-27.43769788,153.1213511
143,981,96,-27.43772501,153.1216482
143,984,95,-27.43774698,153.1219566
143,984,94,-27.43776224,153.1222538
142,987,93,-27.43777181,153.1225521
142,991,91,-27.43777573,153.1228453
142,990,90,-27.43777399,153.1231704
142,990,89,-27.4377674,153.1234534
142,993,88,-27.43775543,153.1237502
142,993,87,-27.43773822,153.124047
142,994,86,-27.43771523,153.12435
141,993,85,-27.43768763,153.1246448
141,995,83,-27.4376536,153.1249504
141,995,82,-27.43761226,153.1252691
142,993,81,-27.4375715,153.1255459
142,995,80,-27.43752347,153.1258388
142,993,79,-27.43747185,153.1261242
142,993,78,-27.43741194,153.1264265
142,990,77,-27.43735264,153.1267023
142,987,76,-27.43728076,153.1270119
142,984,75,-27.4372054,153.1273131
142,984,74,-27.4371365,153.1275715
143,980,73,-27.43705007,153.1278765
143,977,72,-27.43696876,153.1281467
143,975,71,-27.43687934,153.1284278
143,968,70,-27.43677742,153.1287302
143,966,69,-27.43667867,153.1290074
144,962,68,-27.43657464,153.1292846
144,960,67,-27.43646652,153.1295587
144,956,66,-27.43634949,153.1298413
144,956,64,-27.43623151,153.1301132
145,954,63,-27.43610988,153.1303814
145,948,62,-27.43597878,153.130658
145,945,61,-27.43584772,153.130922
145,943,60,-27.43570027,153.1312051
145,942,59,-27.4355703,153.1314435
145,939,57,-27.43542389,153.1317007
145,936,56,-27.43526516,153.1319671
145,937,55,-27.43511531,153.1322077
144,938,54,-27.43494382,153.1324711
144,940,53,-27.43478145,153.1327101
144,944,52,-27.43460895,153.132954
143,945,51,-27.43443897,153.1331846
143,946,50,-27.43426431,153.133412
143,949,48,-27.43408696,153.1336332
142,951,47,-27.43390406,153.1338519
142,953,46,-27.43371317,153.1340704
142,952,45,-27.43352481,153.1342771
141,955,44,-27.43333118,153.134481
141,957,42,-27.43313021,153.134684
141,959,41,-27.43293126,153.1348774
141,962,40,-27.43273984,153.1350575
140,964,39,-27.43252171,153.1352567
140,967,38,-27.43231679,153.1354388
139,971,38,-27.43211188,153.1356166
139,975,37,-27.43188916,153.1358064
139,980,37,-27.43169837,153.1359673
138,983,37,-27.4314861,153.1361451
138,989,36,-27.43128033,153.1363166
137,995,36,-27.43107331,153.1364882
137,997,36,-27.43086215,153.1366625
136,1004,36,-27.43065729,153.1368308
137,1007,36,-27.43043576,153.1370123
137,1007,36,-27.43024019,153.1371722
137,1004,36,-27.43003332,153.1373411
137,1000,36,-27.42983082,153.1375063
137,997,36,-27.42962022,153.1376781
138,994,36,-27.42940103,153.1378568
138,992,36,-27.42919965,153.1380207
138,989,36,-27.42898295,153.1381966
139,989,36,-27.42876593,153.1383723
139,988,36,-27.42856566,153.1385341
139,984,36,-27.42833942,153.1387163
139,981,35,-27.42814556,153.138872
140,975,35,-27.42791716,153.1390549
140,970,35,-27.42770531,153.1392241
140,965,35,-27.4274783,153.1394048
140,961,35,-27.42728108,153.1395613
141,957,35,-27.42705019,153.139744
141,957,35,-27.42685312,153.1398995
141,955,35,-27.42662084,153.1400821
141,955,35,-27.42640935,153.1402478
141,952,35,-27.42618546,153.1404226
141,951,35,-27.42595798,153.1405996
141,951,34,-27.42574084,153.1407679
141,954,34,-27.4255454,153.1409189
141,954,34,-27.42531882,153.1410934
140,958,34,-27.42508559,153.1412724
140,958,34,-27.42488413,153.1414264
140,962,34,-27.4246622,153.1415955
140,965,34,-27.42443209,153.1417703
140,964,34,-27.4242269,153.1419256
139,968,34,-27.42400312,153.1420944
139,972,34,-27.42379478,153.142251
139,975,34,-27.42357337,153.1424168
139,977,33,-27.42335801,153.1425776
139,981,33,-27.42314215,153.1427382
138,985,33,-27.42291492,153.1429066
138,988,33,-27.42269559,153.1430686
138,988,33,-27.42248632,153.1432226
138,995,33,-27.42227582,153.143377
138,998,33,-27.42205285,153.14354
138,1005,33,-27.42184214,153.1436935
138,1013,33,-27.42163443,153.1438443
138,1013,33,-27.42140225,153.1440123
138,1013,33,-27.42118741,153.1441671
138,1016,32,-27.42097012,153.1443232
137,1016,32,-27.42075703,153.1444757
137,1022,32,-27.42054153,153.1446294
137,1022,32,-27.42030838,153.144795
137,1022,32,-27.42009253,153.1449477
137,1021,32,-27.41987709,153.1450996
137,1021,32,-27.41965938,153.1452524
137,1016,32,-27.41944342,153.1454036
137,1016,32,-27.41921148,153.1455652
137,1016,32,-27.4189953,153.1457153
136,1012,32,-27.41877798,153.1458656
136,1012,31,-27.41854424,153.1460267
136,1008,31,-27.41833926,153.1461674
136,1008,31,-27.41812161,153.1463162
136,1008,31,-27.4179078,153.1464619
136,1012,31,-27.41768229,153.1466149
136,1012,31,-27.41747062,153.146758
135,1010,31,-27.41724871,153.1469074
135,1007,31,-27.41702746,153.1470559
135,1005,31,-27.41680012,153.1472083
135,1005,31,-27.41659311,153.1473469
135,1005,31,-27.41636653,153.1474984
135,1008,31,-27.41614843,153.147644
135,1008,31,-27.41593442,153.1477868
135,1006,31,-27.41570938,153.1479364
135,1002,30,-27.4154941,153.1480788
135,1002,30,-27.41527095,153.1482257
134,1000,30,-27.4150538,153.1483677
134,1000,30,-27.4148471,153.1485021
134,998,30,-27.41461346,153.148653
134,998,30,-27.41440614,153.1487858
134,995,29,-27.41418194,153.1489283
134,993,29,-27.41395255,153.1490729
134,995,29,-27.41372546,153.1492149
134,994,29,-27.41352756,153.1493377
134,988,29,-27.41330001,153.1494779
134,984,29,-27.41308668,153.1496084
134,984,28,-27.41284959,153.1497525
134,984,28,-27.41262083,153.1498906
135,984,28,-27.41241884,153.1500118
135,979,28,-27.41218014,153.150154
135,973,28,-27.41194784,153.1502915
135,965,28,-27.41173697,153.1504156
135,960,27,-27.41150654,153.1505503
135,957,27,-27.41128463,153.1506791
135,954,27,-27.41106223,153.1508075
135,951,27,-27.41082976,153.1509408
135,946,27,-27.41059929,153.151072
135,941,27,-27.41037131,153.1512011
135,935,27,-27.4101585,153.1513207
135,931,26,-27.40992548,153.1514509
135,927,26,-27.40969049,153.1515815
135,927,26,-27.40946321,153.1517074
135,924,26,-27.4092411,153.1518301
135,922,26,-27.40900549,153.15196
135,922,26,-27.40879053,153.1520782
134,922,26,-27.4085485,153.1522111
134,918,26,-27.40832377,153.1523338
134,916,26,-27.40810955,153.1524498
133,916,26,-27.40786859,153.152579
133,921,25,-27.40765516,153.1526924
132,925,25,-27.40741145,153.1528207
131,929,25,-27.40719332,153.1529347
131,929,25,-27.40697219,153.1530496
130,924,25,-27.40675071,153.1531641
130,921,25,-27.40651801,153.1532837
129,926,24,-27.40630394,153.1533931
129,926,24,-27.40609645,153.1534987
129,928,24,-27.40585773,153.1536194
128,929,24,-27.40564027,153.1537289
128,928,24,-27.40542894,153.1538347
127,933,24,-27.40520757,153.1539451
127,933,24,-27.40499515,153.1540506
126,935,24,-27.40476769,153.1541633
126,937,24,-27.40455622,153.1542678
126,938,24,-27.40433045,153.1543792
125,938,24,-27.40412893,153.1544784
125,938,24,-27.40390429,153.1545887
125,937,24,-27.40369194,153.1546927
124,935,23,-27.4034792,153.1547967
124,935,23,-27.40325996,153.1549036
124,935,23,-27.40304038,153.1550104
123,935,23,-27.40282156,153.1551165
123,935,23,-27.40262387,153.1552121
122,938,23,-27.40240387,153.1553183
121,942,23,-27.40219499,153.1554187
120,945,23,-27.40198325,153.1555203
120,948,23,-27.40177717,153.1556189
119,951,23,-27.40157245,153.1557167
119,955,23,-27.40136284,153.1558165
118,955,23,-27.40115971,153.155913
118,958,23,-27.40095831,153.1560085
117,961,23,-27.40074955,153.1561072
117,961,23,-27.40055504,153.1561989
116,961,23,-27.40035042,153.1562952
116,965,23,-27.40015178,153.1563884
115,965,23,-27.39993738,153.1564887
115,965,22,-27.3997476,153.1565773
115,965,22,-27.39955089,153.1566689
115,965,22,-27.39935226,153.1567611
115,965,22,-27.39915569,153.156852
114,961,22,-27.39894752,153.1569479
114,961,22,-27.39875634,153.1570356
114,961,22,-27.3985466,153.1571314
114,961,22,-27.39835592,153.1572181
114,961,22,-27.39815115,153.1573108
114,961,21,-27.39795582,153.1573987
113,961,21,-27.39776008,153.1574864
113,961,21,-27.39756478,153.1575733
113,965,21,-27.39735489,153.1576663
112,965,21,-27.39716238,153.157751
112,968,21,-27.39696589,153.157837
112,968,21,-27.39676435,153.1579248
111,968,21,-27.39657376,153.1580073
111,971,21,-27.39637833,153.1580914
111,971,21,-27.39617705,153.1581774
111,971,20,-27.3960033,153.1582514
111,971,20,-27.39579497,153.1583398
111,971,20,-27.3956027,153.1584211
110,971,20,-27.39541609,153.1585
110,971,20,-27.39520834,153.1585875
110,971,20,-27.3950169,153.1586679
110,972,20,-27.3948257,153.1587479
110,973,20,-27.39463429,153.1588278
110,973,20,-27.39442726,153.1589139
110,971,20,-27.39425216,153.1589864
109,971,20,-27.39405957,153.1590659
109,971,20,-27.39386911,153.1591446
109,971,20,-27.39368051,153.1592228
109,968,20,-27.39347277,153.1593094
109,968,20,-27.39328277,153.1593889
109,968,20,-27.39309453,153.1594679
109,965,20,-27.39290477,153.1595479
109,964,20,-27.39271499,153.159628
109,961,20,-27.39250132,153.1597185
109,961,20,-27.39230926,153.1598001
110,957,20,-27.39211306,153.1598835
110,954,20,-27.3919253,153.159963
110,953,20,-27.39174022,153.1600412
110,950,20,-27.39153996,153.1601255
109,949,20,-27.39135242,153.1602041
109,949,20,-27.39115609,153.160286
109,952,20,-27.39096224,153.1603664
108,952,20,-27.39077558,153.1604436
108,956,20,-27.39058744,153.1605213
108,959,20,-27.39038963,153.1606029
107,963,20,-27.39019661,153.1606825
107,963,20,-27.39001899,153.1607557
106,965,20,-27.38982398,153.160836
106,969,20,-27.38963445,153.1609139
106,971,20,-27.38945618,153.1609871
105,970,20,-27.38925609,153.161069
105,973,20,-27.3890737,153.1611436
105,973,19,-27.38889815,153.1612151
105,972,19,-27.38870654,153.161293
105,972,19,-27.38852418,153.161367
105,971,19,-27.38833998,153.1614414
105,971,19,-27.38815201,153.1615171
105,974,19,-27.38796082,153.1615938
105,975,19,-27.38777266,153.161669
105,980,19,-27.38758955,153.1617419
105,979,19,-27.38740629,153.1618146
105,979,19,-27.38721931,153.1618886
105,974,19,-27.38703751,153.1619602
105,974,19,-27.38684343,153.1620363
105,970,19,-27.38667112,153.1621036
105,969,19,-27.38647784,153.1621787
105,969,18,-27.38629386,153.1622499
105,965,18,-27.38610032,153.1623244
105,965,18,-27.38591379,153.162396
105,965,18,-27.38573453,153.1624644
105,963,18,-27.38554821,153.1625353
105,963,18,-27.38535747,153.1626079
105,959,18,-27.38515748,153.1626845
105,959,18,-27.38498567,153.1627505
105,954,18,-27.38478362,153.1628286
105,954,18,-27.38460087,153.1628996
105,950,19,-27.38442474,153.1629686
106,946,19,-27.38422221,153.1630486
106,945,19,-27.3840397,153.1631214
106,942,19,-27.38385463,153.1631957
106,938,19,-27.38365942,153.1632744
106,933,19,-27.38349089,153.1633423
106,929,19,-27.38329543,153.1634206
107,923,19,-27.38309788,153.1634993
107,921,19,-27.38290714,153.1635747
107,914,19,-27.38272295,153.1636472
107,915,19,-27.38251782,153.1637279
107,915,19,-27.38235081,153.1637936
107,917,19,-27.38215088,153.1638722
107,922,19,-27.38196678,153.1639446
107,919,19,-27.38177116,153.1640214
107,919,19,-27.38158744,153.1640935
107,919,19,-27.38138887,153.1641714
107,913,19,-27.38120286,153.1642442
107,913,19,-27.38102357,153.1643142
107,909,19,-27.38082354,153.1643922
107,913,19,-27.38063376,153.164466
107,913,19,-27.38045433,153.1645356
106,913,18,-27.38025277,153.1646135
106,912,18,-27.38007402,153.1646823
106,915,18,-27.37987413,153.164759
106,915,18,-27.37968662,153.1648306
105,915,18,-27.37950066,153.1649013
105,919,18,-27.37931814,153.1649706
105,919,18,-27.37913087,153.1650416
105,919,18,-27.37894854,153.1651109
105,919,18,-27.37876243,153.1651818
105,919,18,-27.37856558,153.1652569
104,919,18,-27.37838214,153.165327
104,919,18,-27.37819872,153.1653972
104,919,18,-27.37801567,153.1654672
104,919,18,-27.3778319,153.1655376
104,919,18,-27.37763877,153.1656116
104,922,18,-27.37745755,153.165681
103,922,18,-27.37726299,153.1657555
103,922,18,-27.37709056,153.1658214
103,925,18,-27.37690609,153.1658918
103,925,18,-27.37671637,153.165964
102,928,18,-27.37654486,153.1660291
102,928,18,-27.37635881,153.1660996
102,932,18,-27.37617245,153.16617
101,935,18,-27.37598653,153.1662399
101,935,18,-27.37581703,153.1663035
101,938,18,-27.37563103,153.1663733
100,938,18,-27.37546188,153.166437
100,942,18,-27.3752708,153.1665091
100,942,18,-27.37509467,153.1665757
100,945,18,-27.37492699,153.1666392
100,945,18,-27.37473785,153.1667109
100,945,18,-27.37456191,153.1667775
100,945,18,-27.37438732,153.1668437
100,945,18,-27.37420474,153.1669128
100,942,18,-27.37402977,153.1669791
100,942,18,-27.37385483,153.1670452
100,942,18,-27.37367937,153.1671114
100,938,18,-27.37349176,153.1671821
100,938,18,-27.37332141,153.1672461
100,938,18,-27.37313979,153.1673142
100,938,18,-27.37297797,153.1673746
