GroundSpeed (kts),Altitude (feet),Heading (deg),Latitude (deg),Longitude (deg)
139.3024445,1149.086792,197.0540924,-27.40407562,153.1200714
138.9371033,1143.653198,194.5924377,-27.40471649,153.1199799
138.8802338,1134.006104,191.8618774,-27.40540314,153.1199036
138.7615204,1125.151123,189.3959198,-27.40604591,153.119873
138.4599915,1117.935791,187.1068268,-27.40667915,153.1198578
137.9710693,1112.618774,184.9588623,-27.40730286,153.1198883
137.2180481,1108.947144,182.8617249,-27.40799904,153.1199493
136.5121155,1107.620605,181.1921997,-27.40852547,153.1200104
135.4092255,1107.872314,178.6582947,-27.40925789,153.1201172
134.5127563,1109.171143,176.4949951,-27.40984726,153.1202393
133.736618,1110.908813,173.8709869,-27.41048622,153.1204071
133.2024689,1112.194702,171.2957458,-27.4110508,153.1205902
132.733963,1112.676636,168.5039368,-27.41167068,153.1208191
132.4063873,1111.512817,166.0052032,-27.41225815,153.1210632
132.3864746,1107.025757,163.6882172,-27.41277504,153.1213074
132.6024933,1098.830444,161.1840057,-27.4133625,153.1216278
132.9311371,1088.346313,159.0552521,-27.41386795,153.1219177
133.4558868,1077.053589,156.3981018,-27.41442871,153.1222839
133.8195801,1065.542847,153.9583282,-27.41497231,153.1226654
134.0007477,1056.698364,151.7717896,-27.41544342,153.1230316
134.0663605,1048.152954,149.3539734,-27.4159565,153.1234589
134.0122528,1040.870117,146.9907379,-27.41645241,153.1239014
133.8345642,1034.535767,144.6485291,-27.41694069,153.1243744
133.575943,1029.219971,142.6213074,-27.41735458,153.1248016
133.2052612,1025.138672,140.4663849,-27.41779709,153.1252899
132.7716217,1020.851013,138.4035187,-27.41822815,153.1258087
132.2722015,1016.291016,136.246994,-27.41867447,153.1263733
131.8332214,1011.937988,134.3696442,-27.41905785,153.1268921
131.4331512,1006.934631,132.5379486,-27.41943169,153.1274261
131.1253662,1000.892639,130.8501129,-27.41976166,153.1279449
130.7215881,995.0475464,128.8414154,-27.42014503,153.1285553
130.1810608,990.2996216,126.848587,-27.42046738,153.1291199
129.175293,989.5298462,125.0276413,-27.42077827,153.1296844
128.152298,990.2314453,122.9431763,-27.42107201,153.1302643
127.2964478,989.7384033,120.816246,-27.42134666,153.1308594
126.6739349,987.0130615,118.6757736,-27.42160416,153.1314545
126.2261276,982.0186157,116.1674652,-27.42184258,153.1320496
125.8577271,975.9608765,113.7355042,-27.42206192,153.1326599
125.662323,968.0430298,111.3071823,-27.4222641,153.1333008
125.6223526,959.1654053,109.1496353,-27.42243195,153.1338806
125.7397995,947.3787842,106.5901566,-27.42259979,153.1345367
125.7493515,935.3241577,103.7843933,-27.42274284,153.1352081
125.5170593,926.6581421,101.4864807,-27.42285156,153.1358032
125.0573349,918.3644409,98.7831192,-27.42295265,153.1364746
124.4482346,911.6948242,96.25040436,-27.42302704,153.137146
123.8868332,906.6364136,94.03814697,-27.42307472,153.1377258
124.1169586,901.7262573,91.47023773,-27.42310905,153.1383972
124.9059753,897.713501,88.90288544,-27.4231205,153.1390533
125.6979904,895.048645,86.40880585,-27.42311096,153.1397095
126.2882843,894.1987915,83.84473419,-27.42307663,153.1403656
126.5818787,895.5794067,81.16667938,-27.42302132,153.141037
126.5625534,899.4191284,78.47709656,-27.42294502,153.1416779
126.3811035,906.0367432,75.64046478,-27.42284203,153.142334
125.970871,914.9801025,72.49376678,-27.42271805,153.1429749
125.2225418,926.8461914,68.53990936,-27.42255402,153.1436462
124.3309402,938.5462036,64.44569397,-27.42237663,153.1442413
123.2221146,951.7519531,59.89867783,-27.42214584,153.1448669
122.5184708,961.8028564,55.74357605,-27.4218998,153.1454468
122.0931091,968.1231079,51.44522858,-27.42162132,153.1459961
121.890892,971.2263184,47.31375122,-27.42131042,153.1465302
121.7268372,971.7868042,42.48022842,-27.4209671,153.147049
121.2098999,973.0703125,37.79336929,-27.42059135,153.1475372
120.5321045,976.0186157,33.41414642,-27.42019272,153.1479797
119.6881104,980.9267578,29.57304764,-27.41978455,153.1483765
118.656868,988.5284424,26.36523819,-27.41935921,153.1487427
117.4636307,999.1218872,23.80961418,-27.41892242,153.1490936
116.0219803,1014.312012,21.69346046,-27.41842461,153.1494446
114.7024155,1030.80896,20.42799759,-27.41796303,153.149765
113.769783,1047.151245,19.31211662,-27.41750717,153.1500549
113.4455948,1057.640137,18.46496582,-27.41705894,153.1503448
113.7876205,1062.17981,18.03939438,-27.416605,153.1506042
115.0912476,1058.675659,17.54817009,-27.41613388,153.1508789
116.6263199,1052.353882,16.92443085,-27.41565704,153.1511536
118.1747208,1045.171387,17.15776253,-27.41513443,153.1514587
119.3319931,1041.008301,17.55176926,-27.41465569,153.1517181
120.2964096,1038.876587,17.47139549,-27.4141674,153.1519928
120.9737625,1039.36438,17.26061249,-27.41367722,153.1522675
121.5393295,1041.625366,17.32778168,-27.4131794,153.1525421
122.0996017,1045.092285,17.5784626,-27.41262436,153.1528625
122.9119949,1046.365845,17.54087639,-27.41212654,153.1531372
123.9275208,1044.517456,17.75582886,-27.41160393,153.1534271
124.7745361,1043.702515,18.02681351,-27.41109276,153.153717
125.5331039,1043.716919,18.17702293,-27.41059113,153.154007
126.2041473,1044.785278,18.29936409,-27.41008377,153.1542969
127.3368454,1042.827393,18.42888641,-27.40951729,153.1546173
128.0991364,1041.493408,18.93613625,-27.40898895,153.1549225
128.5229492,1043.919556,18.95339775,-27.40847015,153.1552277
128.6016693,1049.269287,18.61162758,-27.40793991,153.1555328
128.5088043,1056.518921,18.26053619,-27.40740776,153.155838
129.0104675,1058.724731,17.75075912,-27.40687943,153.1561432
129.6214752,1058.049194,17.41234398,-27.40633965,153.1564331
130.3449402,1056.028931,16.95844269,-27.4058075,153.156723
131.0927734,1053.876953,16.77541542,-27.40525246,153.1570282
131.8560791,1052.217041,16.76897812,-27.40470123,153.1573181
132.6368866,1051.075806,16.86071968,-27.40410042,153.1576233
133.2861481,1050.758423,17.08338928,-27.40355301,153.1579132
133.8894043,1051.069092,17.2819252,-27.4030056,153.1582184
134.4154205,1051.999878,17.28448677,-27.40245438,153.1585083
134.807663,1053.636963,17.30036163,-27.40189362,153.1588135
135.1433411,1056.332764,17.29804611,-27.40127754,153.1591339
135.3748627,1059.577271,17.17601013,-27.40072823,153.1594391
135.5916595,1063.247803,17.15346336,-27.40017891,153.159729
135.8489227,1066.89563,17.29715729,-27.39962387,153.1600189
136.0496521,1070.873413,17.36849213,-27.39905548,153.1603241
136.5635986,1072.414429,17.35602379,-27.39847755,153.1606293
137.1319733,1072.193726,17.2748127,-27.39789963,153.1609497
137.8855286,1069.451904,17.27884674,-27.39727592,153.1612701
138.6044464,1066.236084,17.07999802,-27.39671135,153.1615753
139.3095398,1062.991577,16.91076851,-27.39614677,153.1618652
140.0751495,1059.480835,16.93121719,-27.39551926,153.1622009
140.7386169,1056.57959,16.96633911,-27.3949585,153.1624908
141.4454041,1053.741821,16.99429131,-27.39432335,153.1628113
142.0263672,1051.807373,17.09840012,-27.39375114,153.1631165
142.4557037,1050.549438,17.28088951,-27.39315987,153.1634216
142.5657196,1050.134155,17.51206589,-27.39253426,153.1637573
142.6015778,1050.412842,17.71052361,-27.39190483,153.164093
142.6734772,1049.608398,17.80928421,-27.39133835,153.1643982
142.5670319,1049.44165,17.87804222,-27.39070511,153.1647339
142.4305573,1049.858765,17.77378082,-27.39013863,153.1650391
142.2850952,1050.55127,17.62086678,-27.38956642,153.1653442
142.1225433,1051.576416,17.69150925,-27.38892174,153.1656799
142.0137024,1052.47876,17.82087898,-27.38835716,153.1659851
141.9321289,1053.321167,17.94710541,-27.38773346,153.1663208
141.8986206,1053.908936,18.13421059,-27.3871479,153.1666412
141.9726257,1053.55603,18.39396667,-27.38658524,153.1669464
142.1177368,1051.808472,18.34707642,-27.3859539,153.1672974
142.3003693,1048.779053,18.47004128,-27.38537025,153.1676178
142.6224365,1044.110229,18.39015579,-27.38474846,153.1679688
143.0238037,1038.585815,18.32190514,-27.38416862,153.1682892
143.4975433,1032.251587,18.42123222,-27.38360596,153.1685944
144.0548401,1024.385986,18.54940414,-27.38296509,153.1689453
144.3134766,1019.44519,18.58949089,-27.38239861,153.1692657
144.3495026,1017.085632,18.55025864,-27.38175011,153.1696167
144.1322937,1017.710205,18.52444458,-27.38116455,153.1699371
143.7945404,1020.476501,18.5013752,-27.38059044,153.1702576
143.4928741,1023.167297,18.47125626,-27.37997246,153.1705933
143.1730499,1026.282227,18.5461998,-27.37934685,153.1709442
142.9021912,1029.16333,18.66816521,-27.37878609,153.1712494
142.6280212,1032.324585,18.81594467,-27.37815857,153.1716003
142.3829498,1035.319458,19.03479576,-27.37753677,153.1719513
142.2034912,1037.781616,19.29207039,-27.37698364,153.1722717
142.0554352,1040.140259,19.62644768,-27.37637329,153.1726227
141.9579163,1041.868164,19.80243492,-27.37582588,153.1729431
141.7404175,1043.13501,19.56098557,-27.3752079,153.1732941
141.5284882,1043.689819,19.46179008,-27.37466049,153.1736145
141.3551331,1043.804565,18.89677238,-27.3740387,153.1739655
141.2428284,1043.421997,18.52481461,-27.3734684,153.1742859
141.1831818,1042.485596,18.42494392,-27.3728466,153.1746368
141.1819763,1041.177124,18.12540436,-27.37229156,153.174942
141.1329803,1039.105103,17.45811272,-27.37164879,153.175293
141.0268097,1036.706665,16.63900948,-27.37107849,153.1755981
140.8516693,1033.447998,15.41091728,-27.3704567,153.1759033
140.6217499,1029.848267,13.76530075,-27.36987877,153.176178
140.1338806,1026.515625,11.81401253,-27.36930466,153.1764221
139.186203,1027.145508,9.713076591,-27.36865425,153.1766815
138.0036469,1030.459106,7.546595573,-27.36806679,153.1768799
135.9055328,1037.355591,5.463354111,-27.36741447,153.1770935
133.9782867,1043.582642,3.509634256,-27.36683083,153.1772461
131.9034882,1048.285767,1.237549901,-27.36619759,153.1773834
130.186203,1050.813599,359.2045593,-27.36562729,153.1774902
128.480545,1051.451294,356.8035278,-27.36499023,153.1775818
127.164299,1049.996216,354.8562622,-27.36443138,153.1776428
126.031662,1046.488647,353.0224609,-27.3638649,153.1776733
125.0546799,1040.201294,351.0151062,-27.36324501,153.1776886
124.3468018,1032.574585,349.1493225,-27.36268806,153.1776886
123.547699,1023.707764,347.1635742,-27.36207008,153.1776581
122.8042679,1015.373474,345.2146606,-27.36150742,153.1776123
122.0424118,1007.11615,343.2467957,-27.36095428,153.177536
121.2057343,998.7609253,341.0118408,-27.36040878,153.1774445
120.2119064,990.9963989,338.8022156,-27.35987091,153.1773376
119.1285248,984.5532227,336.544281,-27.35933495,153.1772003
117.9589386,979.2686157,334.3292236,-27.3588028,153.1770325
116.7365112,975.2132568,332.3224487,-27.3582859,153.1768494
115.4776917,972.242981,330.3480835,-27.35778236,153.176651
114.021347,969.9197388,328.1818237,-27.35723686,153.1764069
112.7290344,968.5054932,326.3640747,-27.35676956,153.176178
111.5165482,967.0787354,324.6820068,-27.35630989,153.1759186
110.4670944,964.2288208,322.8069153,-27.35585594,153.1756592
109.4811554,959.7991943,320.7693787,-27.35541344,153.1753693
108.5745926,953.6795044,318.399231,-27.3549881,153.1750793
107.7799835,945.5369263,315.8079529,-27.35458183,153.1747589
107.0516129,936.0044556,312.9269714,-27.3541851,153.1744232
106.2145996,925.7508545,309.8575745,-27.35377121,153.1740112
105.487648,918.2537842,307.4990234,-27.35345078,153.1736755
104.4820938,911.1838989,304.7897949,-27.35308647,153.173233
103.4590683,906.6036377,302.2900085,-27.35277557,153.172821
102.409462,903.8189087,299.9697266,-27.35250854,153.1724243
101.1736526,902.12677,297.5231628,-27.3522377,153.1719818
99.9365921,901.5021973,295.2007446,-27.35198975,153.1715393
98.70994568,901.6873169,292.9881592,-27.35176659,153.1710968
97.33057404,902.6057129,290.7402039,-27.3515377,153.170578
96.25276184,903.5806274,289.0616455,-27.35137177,153.170166
95.05419159,904.5836792,287.0732727,-27.35119438,153.1696777
94.00521851,904.9802856,285.3104858,-27.3510437,153.1692047
93.0909729,904.522522,283.762207,-27.35090637,153.1687317
92.34493256,903.0742188,282.5362854,-27.35078621,153.1682739
91.75904083,900.473999,281.3490601,-27.35067749,153.1678009
91.36357117,896.7035522,280.1901245,-27.35058403,153.1673737
91.10797882,890.6574097,278.9241333,-27.35049248,153.1668854
91.07161713,882.8610229,277.3202209,-27.35041809,153.1664124
91.22041321,873.3292847,275.5115051,-27.35035706,153.1659393
91.39563751,862.0759277,273.2811279,-27.35031128,153.165451
91.44673157,850.1878052,270.7754822,-27.35028839,153.1650085
91.70598602,835.0438232,267.1932373,-27.3502903,153.164505
91.7882309,819.5183716,263.1025696,-27.35032654,153.1640167
91.63851166,808.2120972,260.4486694,-27.35038948,153.1635742
91.27462769,798.3606567,258.6202698,-27.35047531,153.1631165
90.93743134,788.4908447,257.6002502,-27.35058022,153.1626434
91.19184875,773.2304077,257.025177,-27.35069466,153.1621552
91.77119446,755.9477539,256.4393921,-27.35080147,153.1617432
92.72528076,730.8374023,255.1003723,-27.35093689,153.1612549
93.03276825,710.1174927,253.925293,-27.35108185,153.1607666
93.63796997,691.2419434,252.4113159,-27.35121727,153.1603546
94.07270813,670.3493652,251.2266235,-27.35137367,153.1599121
94.44736481,652.5564575,250.24646,-27.35155487,153.1594391
94.68096924,633.2998657,249.3562775,-27.35172081,153.1590271
94.86717224,617.0914307,248.664917,-27.35191727,153.1585541
94.94057465,599.7619019,247.9164734,-27.35212517,153.1580811
94.84893036,586.236145,246.9449158,-27.35231018,153.1576691
94.61288452,572.7009277,245.746582,-27.35252762,153.1572113
94.30445862,561.0106812,244.8755951,-27.35274124,153.1567841
93.90612793,549.8760376,243.9331512,-27.35297394,153.1563568
93.52399445,540.3087158,242.9571228,-27.35319138,153.1559601
93.11338806,530.0033569,241.953949,-27.35341835,153.1555634
92.70817566,519.8635864,240.9524078,-27.35367012,153.1551514
92.34140778,505.9492493,239.9657898,-27.35393524,153.1547241
91.88718414,494.271637,239.2657166,-27.3541851,153.1543579
91.65036011,481.055542,238.2445984,-27.3544426,153.1539764
91.38929749,468.6031189,237.5646973,-27.3547039,153.1536102
91.11914825,456.6609192,237.041748,-27.3549633,153.1532593
90.72177124,444.0288086,236.5682831,-27.35525322,153.1528625
90.39185333,432.6598206,236.1665649,-27.35549927,153.1525421
90.07517242,420.9066772,235.4782104,-27.35581017,153.1521454
89.88829041,409.4552612,234.7279053,-27.3560791,153.1518097
89.74449921,397.1924133,233.8532867,-27.35636139,153.1514587
89.11631775,386.9657288,233.3295288,-27.35665512,153.151123
88.46739197,379.3610229,232.7276306,-27.35693932,153.1508026
87.83056641,370.9590149,232.6651917,-27.35722733,153.1504822
87.16665649,362.1300049,232.7089691,-27.35752487,153.1501465
86.76725006,351.4770203,232.8683167,-27.35781479,153.149826
86.4699707,339.7556763,233.0634155,-27.35809898,153.1495056
86.21554565,327.2416687,232.7680664,-27.35839081,153.1491852
85.86310577,317.0054016,232.3764496,-27.35865593,153.1488953
85.28604126,308.0990906,232.0235901,-27.35894585,153.1485748
84.70969391,299.1511841,231.7717896,-27.35923576,153.1482697
84.77896881,290.340271,232.0405884,-27.35952568,153.1479645
85.68305969,281.9448853,232.6504517,-27.35980797,153.147644
86.94236755,274.1231689,232.8804016,-27.3601017,153.1473236
88.02337646,268.6203918,232.4746704,-27.36039734,153.1470032
88.91801453,265.8444824,231.8174286,-27.36069489,153.1466827
89.67568207,264.4406433,231.7579498,-27.36100006,153.146347
90.41514587,262.6942444,231.8455505,-27.36127853,153.1460571
91.087677,261.0938721,232.043457,-27.36159325,153.1457062
92.0078125,258.2247314,231.8757172,-27.36190414,153.1453705
93.10568237,252.7577667,231.8039398,-27.36222076,153.1450348
94.17986298,246.9966125,231.8455353,-27.36252975,153.1446991
95.14780426,241.8185425,231.8384247,-27.36284447,153.1443481
95.64169312,241.629837,231.6243286,-27.36316299,153.1439972
96.10578918,243.2316132,231.1099701,-27.36348724,153.1436462
96.48490143,246.7648621,230.5814056,-27.36381149,153.1433105
96.60939789,250.4885712,230.0717468,-27.36413956,153.1429749
96.46543884,250.4432373,229.4072113,-27.36446953,153.1426392
96.09480286,248.5135803,228.8864441,-27.36480331,153.1423035
95.55124664,245.5455017,228.3987122,-27.3651371,153.141983
94.99813843,240.7306976,227.9647217,-27.36548424,153.1416473
94.52542114,234.4910889,227.835556,-27.36581993,153.1413422
94.03297424,227.4877777,228.0422821,-27.36615944,153.1410217
93.45759583,220.8997803,228.1036224,-27.36650085,153.1407013
93.04801178,213.8330841,228.1337585,-27.36684418,153.1403809
92.77862549,206.5259552,227.7776489,-27.36717796,153.1400757
92.53844452,199.3309174,227.2380066,-27.36750793,153.1397705
92.29092407,192.3454437,226.6094666,-27.36783791,153.1394806
92.15218353,185.4124451,226.1515808,-27.36818123,153.1391754
92.15139008,179.1200256,225.8723145,-27.36852646,153.1388702
92.20822144,174.2436523,225.5651855,-27.36883926,153.1386108
92.28842926,169.476181,225.1547089,-27.3691864,153.1383209
92.29803467,164.895401,224.7947388,-27.36953735,153.138031
91.86656952,160.5643768,224.478363,-27.3698864,153.1377563
91.06674957,156.2513123,224.1525116,-27.37023354,153.1374817
90.63256836,148.7195129,223.6242371,-27.37058258,153.137207
90.30085754,138.7435303,223.2513275,-27.37093735,153.1369324
89.76100922,129.7711945,222.6974945,-27.37130547,153.1366577
89.09104156,125.5614624,221.8296814,-27.3716507,153.1364136
88.62322235,122.5082626,220.9156647,-27.37197113,153.1361847
88.28031921,117.9471893,220.3717804,-27.37235451,153.1359253
88.90158081,104.2077408,220.4058228,-27.37270927,153.1356812
88.9567337,88.70960236,221.2161865,-27.37306595,153.135437
88.58399963,76.5603714,221.1407013,-27.37342262,153.1352081
87.93912506,69.3988266,220.2931213,-27.37373924,153.1349945
87.30578613,60.65077209,218.8728638,-27.37412834,153.1347504
86.4469223,51.08063507,218.4151459,-27.37447739,153.1345367
84.84576416,40.99209976,218.7199554,-27.37483406,153.1343079
82.6890564,33.50624466,218.5780945,-27.37517929,153.1341095
80.64872742,27.34899902,218.1556091,-27.37548065,153.1339417
78.1971283,21.54953766,217.9332886,-27.37581253,153.1337585
73.51399231,18.73570061,215.4472198,-27.37612724,153.1335602
70.41181946,18.76964188,215.1172485,-27.37643242,153.1333466
62.21390152,18.667696,218.1290588,-27.37668037,153.1331635
54.60552979,18.585495,224.5094604,-27.37690353,153.1329803
48.25114441,18.63762856,230.1876373,-27.37708282,153.132782
43.43260193,18.64340401,224.8371429,-27.37721634,153.1326294
38.62379074,18.63108635,212.5321655,-27.37736702,153.1324768
34.79355621,18.59983826,206.141098,-27.3775177,153.1323853
31.83238792,18.59590149,204.6953125,-27.37764549,153.132309
28.82794189,18.63566399,205.7167206,-27.37777519,153.1322479
21.86589622,18.60567856,209.2385559,-27.37788963,153.1321716
13.00412273,18.61155891,207.470932,-27.37795639,153.1321411
3.571014166,18.60762596,209.0085297,-27.37799072,153.1321106
0.14988555,18.59512138,209.1637726,-27.37799454,153.1321106
0.02941574,18.59916306,209.3217926,-27.37799454,153.1321106
0.164891377,18.59964943,208.5796356,-27.37799454,153.1321106
0.091832727,18.59812546,209.0580597,-27.37799454,153.1321106
0.047855519,18.59780312,208.8805847,-27.37799454,153.1321106
